0,1,1,1,1,1,1
0.1,0.71,0.85,0.91,0.92,0.92,0.93
0.2,0.58,0.71,0.81,0.83,0.87,0.87
0.3,0.47,0.63,0.73,0.78,0.8,0.83
0.4,0.41,0.58,0.66,0.75,0.77,0.78
0.5,0.34,0.53,0.62,0.71,0.73,0.74
0.6,0.33,0.47,0.59,0.67,0.71,0.7
0.7,0.3,0.44,0.55,0.65,0.68,0.68
0.8,0.3,0.42,0.54,0.61,0.66,0.66
1,0.27,0.36,0.51,0.56,0.61,0.63
1.2,0.25,0.35,0.46,0.54,0.57,0.6
