0,1,1,1,1,1,1
0.1,0.73,0.8,0.84,0.84,0.84,0.84
0.2,0.6,0.64,0.7,0.7,0.72,0.71
0.3,0.5,0.55,0.6,0.61,0.8,0.82
0.4,0.46,0.48,0.51,0.54,0.53,0.54
0.5,0.4,0.45,0.47,0.49,0.48,0.47
0.6,0.39,0.4,0.42,0.44,0.44,0.43
0.7,0.36,0.37,0.39,0.41,0.41,0.4
0.8,0.36,0.35,0.38,0.38,0.4,0.38
1,0.34,0.31,0.36,0.35,0.37,0.36
1.2,0.32,0.3,0.32,0.34,0.34,0.35
